paper_id,openalex_id,title,publication_year,journal,pdf_url,local_target
740,W4414687180,Alzheimer’s disease classification using a hybrid deep learning approach with multi-layer U-net segmentation and XAI driven analysis,2025,PLoS ONE,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0332572&type=printable,data/pdfs/W4414687180.pdf
743,W4413293244,A Feature-Augmented Explainable Artificial Intelligence Model for Diagnosing Alzheimer’s Disease from Multimodal Clinical and Neuroimaging Data,2025,Diagnostics,https://www.mdpi.com/2075-4418/15/16/2060/pdf?version=1755571205,data/pdfs/W4413293244.pdf
452,W4411378730,AlzheimerViT: harnessing lightweight vision transformer architecture for proactive Alzheimer’s screening,2025,Frontiers in Medicine,https://www.frontiersin.org/journals/medicine/articles/10.3389/fmed.2025.1568312/pdf,data/pdfs/W4411378730.pdf
469,W4409746835,A novel deep learning technique for multi classify Alzheimer disease: hyperparameter optimization technique,2025,Frontiers in Artificial Intelligence,https://www.frontiersin.org/journals/artificial-intelligence/articles/10.3389/frai.2025.1558725/pdf,data/pdfs/W4409746835.pdf
440,W4389371930,Comparative study of Deep Learning architectures for Early Alzheimer Detection,2023,,https://hal.science/hal-04349994/document,data/pdfs/W4389371930.pdf
167,W3176040064,Assessing the Changes of Cortical Thickness in Alzheimer Disease With MRI Using Freesurfer Software,2021,Basic and Clinical Neuroscience Journal,http://bcn.iums.ac.ir/files/site1/user_files_c424bc/nasimsattari-A-10-1779-1-6060d89.pdf,data/pdfs/W3176040064.pdf
467,W7127145462,A Hybrid of ResNext101_32x8d and Swin Transformer Networks with XAI for Alzheimer’s Disease Detection,2026,Computers,https://www.mdpi.com/2073-431X/15/2/95/pdf,data/pdfs/W7127145462.pdf
473,W7118366962,Enhancing Alzheimer’s disease classification with a transformer-based model using self-supervised learning,2026,Scientific Reports,https://www.nature.com/articles/s41598-025-33957-w_reference.pdf,data/pdfs/W7118366962.pdf
894,W4413316423,Integrating MRI Volume and Plasma p-Tau217 for Amyloid Risk Stratification in Early-Stage Alzheimer Disease,2025,Neurology,https://www.neurology.org/doi/pdf/10.1212/WNL.0000000000213954,data/pdfs/W4413316423.pdf
479,W4410984936,High-Throughput Phenotyping of the Symptoms of Alzheimer Disease and Related Dementias Using Large Language Models: Cross-Sectional Study,2025,JMIR AI,https://ai.jmir.org/2025/1/e66926/PDF,data/pdfs/W4410984936.pdf
446,W4410639428,Leveraging transformers and explainable AI for Alzheimer’s disease interpretability,2025,PLoS ONE,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0322607&type=printable,data/pdfs/W4410639428.pdf
39,W4409251272,Alzheimer Disease Detection Studies: Perspective on Multi-Modal Data,2024,Yearbook of Medical Informatics,http://www.thieme-connect.de/products/ejournals/pdf/10.1055/s-0044-1800756.pdf,data/pdfs/W4409251272.pdf
412,W3217170481,OViTAD: Optimized Vision Transformer to Predict Various Stages of Alzheimer's Disease Using Resting-State fMRI and Structural MRI Data,2021,bioRxiv (Cold Spring Harbor Laboratory),https://www.biorxiv.org/content/biorxiv/early/2022/01/31/2021.11.27.470184.full.pdf,data/pdfs/W3217170481.pdf
42,W7118522929,A dual-model AI framework for Alzheimer’s disease diagnosis using clinical and MRI data,2026,Frontiers in Medicine,https://public-pages-files-2025.frontiersin.org/journals/medicine/articles/10.3389/fmed.2025.1713062/pdf,data/pdfs/W7118522929.pdf
736,W4414997317,IoMT driven Alzheimer’s prediction model empowered with transfer learning and explainable AI approach in healthcare 5.0,2025,Scientific Reports,https://www.nature.com/articles/s41598-025-19395-8.pdf,data/pdfs/W4414997317.pdf
480,W4414374615,Early diagnosis of Alzheimer’s Disease using hybrid CNN-Transformer models with Grad-CAM interpretability,2025,Gümüşhane Üniversitesi Fen Bilimleri Enstitüsü Dergisi,https://dergipark.org.tr/en/download/article-file/4938536,data/pdfs/W4414374615.pdf
443,W4413799212,Olfactory EEG based Alzheimer disease classification through transformer based feature fusion with tunable Q-factor wavelet coefficient mapping,2025,Frontiers in Neuroscience,https://www.frontiersin.org/journals/neuroscience/articles/10.3389/fnins.2025.1638922/pdf,data/pdfs/W4413799212.pdf
696,W4412937727,An integrated predictive model for Alzheimer’s disease progression from cognitively normal subjects using generated MRI and interpretable AI,2025,Scientific Reports,https://www.nature.com/articles/s41598-025-13478-2.pdf,data/pdfs/W4412937727.pdf
41,W4409701724,Patient-Tailored Dementia Diagnosis with CNN-Based Brain MRI Classification,2025,Applied Sciences,https://www.mdpi.com/2076-3417/15/9/4652/pdf?version=1745399452,data/pdfs/W4409701724.pdf
418,W4407205572,Transforming Alzheimer’s Disease Diagnosis: Implementing Vision Transformer (ViT) for MRI Images Classification,2025,Journal of Information and Communication Technology,https://e-journal.uum.edu.my/index.php/jict/article/download/25840/4642,data/pdfs/W4407205572.pdf
463,W4388197425,Improved Neural Network-Based System for Early and Accurate Diagnosis of Alzheimer Disease,2023,Journal of Computer Science and Technology Studies,https://al-kindipublisher.com/index.php/jcsts/article/download/5994/5156,data/pdfs/W4388197425.pdf
420,W4417007728,Alzheimer disease predicting from clinical and MRI data using DeepALZNET dual pathway framework,2025,Scientific Reports,https://www.nature.com/articles/s41598-025-28221-0_reference.pdf,data/pdfs/W4417007728.pdf
434,W4407189124,Leveraging Vision Transformers for Early Detection of Alzheimer's disease Through MRI Image Analysis,2025,Kathford Journal of Engineering and Management,https://www.nepjol.info/index.php/kjem/article/download/74705/57218,data/pdfs/W4407189124.pdf
181,W3014456645,New tools could improve Alzheimer disease diagnosis from structural MRI,2020,Nature Reviews Neurology,https://www.nature.com/articles/s41582-020-0357-z.pdf,data/pdfs/W3014456645.pdf
924,W2889262573,Diagnosis of Alzheimer Disease Using Fast Independent Component Analysis and Otsu Multi-level Thresholding,2018,International journal of intelligent engineering and systems,https://doi.org/10.22266/ijies2018.1031.07,data/pdfs/W2889262573.pdf
486,W7135025804,X-ViTCNN: A Novel Network-Level Fusion of Transfer Learning and Customized Vision Transformer for Multi-Stage Alzheimer’s Disease Prediction Using MRI Scans,2026,Diagnostics,https://www.mdpi.com/2075-4418/16/6/835/pdf,data/pdfs/W7135025804.pdf
749,W7127127603,Investigating the Utility of Explainable Artificial Intelligence for Neuroimaging‐Based Dementia Diagnosis and Prognosis,2026,Human Brain Mapping,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/hbm.70456,data/pdfs/W7127127603.pdf
748,W7125278914,Optimized deep learning-based multi-stage Alzheimer’s disease characterization with temporal modeling and soft-NMS for neuroimaging,2026,Discover Computing,https://link.springer.com/content/pdf/10.1007/s10791-026-09938-6.pdf,data/pdfs/W7125278914.pdf
715,W4414602835,"Novel multi-task learning for Alzheimer’s stage classification using hippocampal MRI segmentation, feature fusion, and nomogram modeling",2025,European journal of medical research,https://eurjmedres.biomedcentral.com/counter/pdf/10.1186/s40001-025-03204-z,data/pdfs/W4414602835.pdf
721,W4414533329,An MRI based histogram oriented gradient and deep learning approach for accurate classification of mild cognitive impairment and Alzheimer’s disease,2025,Frontiers in Medicine,https://public-pages-files-2025.frontiersin.org/journals/medicine/articles/10.3389/fmed.2025.1529761/pdf,data/pdfs/W4414533329.pdf
11,W4406604091,Deep Learning for Early Alzheimer Disease Detection with MRI Scans,2025,arXiv (Cornell University),https://arxiv.org/pdf/2501.09999,data/pdfs/W4406604091.pdf
670,W4393300160,PIPNet3D: Interpretable Detection of Alzheimer in MRI Scans,2024,arXiv (Cornell University),https://arxiv.org/pdf/2403.18328,data/pdfs/W4393300160.pdf
456,W4393213009,Enhancing MRI-Based Classification of Alzheimer's Disease with Explainable 3D Hybrid Compact Convolutional Transformers,2024,arXiv (Cornell University),https://arxiv.org/pdf/2403.16175,data/pdfs/W4393213009.pdf
389,W4390897527,ADAPT: Alzheimer Diagnosis through Adaptive Profiling Transformers,2024,arXiv (Cornell University),https://arxiv.org/pdf/2401.06349,data/pdfs/W4390897527.pdf
706,W4321471901,sMRI-PatchNet: A novel explainable patch-based deep learning network for Alzheimer's disease diagnosis and discriminative atrophy localisation with Structural MRI,2023,arXiv (Cornell University),https://arxiv.org/pdf/2302.08967,data/pdfs/W4321471901.pdf
954,W3126266103,Amalgamation of Machine Learning and Slice-by-Slice Registration of MRI for Early Prognosis of Cognitive Decline,2021,International Journal of Advanced Computer Science and Applications,http://thesai.org/Downloads/Volume12No1/Paper_15-Amalgamation_of_Machine_Learning.pdf,data/pdfs/W3126266103.pdf
714,W7127319012,Deep learning to predict future cognitive decline: a multimodal approach using brain MRI and clinical data,2026,Frontiers in Neuroimaging,https://public-pages-files-2025.frontiersin.org/journals/neuroimaging/articles/10.3389/fnimg.2026.1726037/pdf,data/pdfs/W7127319012.pdf
705,W7125491872,A comparative study on 2-D convolutional neural network architectures for the detection of cognitive impairment from structural MRI,2026,Discover Electronics,https://link.springer.com/content/pdf/10.1007/s44291-026-00156-4.pdf,data/pdfs/W7125491872.pdf
453,W4417497601,Lightweight Vision Transformer with transfer learning for interpretable Alzheimer’s disease severity assessment,2025,Scientific Reports,https://www.nature.com/articles/s41598-025-28243-8.pdf,data/pdfs/W4417497601.pdf
712,W4417095047,ViViMZheimer a slice based end to end model for Alzheimer’s disease diagnosis from 3D MRI,2025,Scientific Reports,https://www.nature.com/articles/s41598-025-29119-7_reference.pdf,data/pdfs/W4417095047.pdf
697,W4416913708,Beyond Accuracy: Explainable Deep Learning for Alzheimer’s Disease Detection Using Structural MRI Data,2025,Information,https://www.mdpi.com/2078-2489/16/12/1058/pdf?version=1764667935,data/pdfs/W4416913708.pdf
729,W4416771938,ConvNeXt-Driven Detection of Alzheimer’s Disease: A Benchmark Study on Expert-Annotated AlzaSet MRI Dataset Across Anatomical Planes,2025,Diagnostics,https://www.mdpi.com/2075-4418/15/23/2997/pdf?version=1764085907,data/pdfs/W4416771938.pdf
713,W4415058217,An Explainable Web-Based Diagnostic System for Alzheimer’s Disease Using XRAI and Deep Learning on Brain MRI,2025,Diagnostics,https://www.mdpi.com/2075-4418/15/20/2559/pdf?version=1760110731,data/pdfs/W4415058217.pdf
728,W4412546057,Local–global feature fusion for enhanced Alzheimer’s detection: a multi-scale attention-driven MRI classification model,2025,Complex & Intelligent Systems,https://link.springer.com/content/pdf/10.1007/s40747-025-02025-1.pdf,data/pdfs/W4412546057.pdf
447,W4402953267,ADformer: A Multi-Granularity Spatial-Temporal Transformer for EEG-Based Alzheimer Detection,2024,arXiv (Cornell University),https://arxiv.org/pdf/2409.00032,data/pdfs/W4402953267.pdf
724,W4400374449,AXIAL: Attention-based eXplainability for Interpretable Alzheimer's Localized Diagnosis using 2D CNNs on 3D MRI brain scans,2024,arXiv (Cornell University),https://arxiv.org/pdf/2407.02418,data/pdfs/W4400374449.pdf
295,W4399346741,Correction: Alzheimer Disease Detection Using MRI: Deep Learning Review,2024,SN Computer Science,https://link.springer.com/content/pdf/10.1007/s42979-024-03012-y.pdf,data/pdfs/W4399346741.pdf
411,W4398794853,A Novel Feature Map Enhancement Technique Integrating Residual CNN and Transformer for Alzheimer Diseases Diagnosis,2024,arXiv (Cornell University),https://arxiv.org/pdf/2405.12986,data/pdfs/W4398794853.pdf
727,W4391729616,Brain Age Analysis and Dementia Classification using Convolutional Neural Networks trained on Diffusion MRI: Tests in Indian and North American Cohorts,2024,bioRxiv (Cold Spring Harbor Laboratory),https://www.biorxiv.org/content/biorxiv/early/2024/02/06/2024.02.04.578829.full.pdf,data/pdfs/W4391729616.pdf
290,W4388032262,Alzheimers Disease Diagnosis by Deep Learning Using MRI-Based Approaches,2023,arXiv (Cornell University),https://arxiv.org/pdf/2310.17755,data/pdfs/W4388032262.pdf
708,W4387346454,PINet: Privileged Information Improve the Interpretablity and generalization of structural MRI in Alzheimer's Disease,2023,,https://dl.acm.org/doi/pdf/10.1145/3584371.3613000,data/pdfs/W4387346454.pdf
726,W7161637841,"Counterfactual, Longitudinal, and Multimodal Explainable AI for MRI-Based Alzheimer’s Diagnosis: A Structured Review",2026,Journal of dementia and Alzheimer's disease,https://www.mdpi.com/3042-4518/3/2/26/pdf?version=1779151150,data/pdfs/W7161637841.pdf
731,W7161235079,Review of deep learning models for Alzheimer’s disease detection: MRI-centric approaches and multimodal extensions,2026,Frontiers in Artificial Intelligence,https://www.frontiersin.org/journals/artificial-intelligence/articles/10.3389/frai.2026.1707043/pdf,data/pdfs/W7161235079.pdf
421,W7129003428,Progression-Aware and Explainable CNN–Transformer Framework for Multiclass Alzheimer’s Disease Staging Using MRI,2026,Diagnostics,https://www.mdpi.com/2075-4418/16/4/593/pdf?version=1771234561,data/pdfs/W7129003428.pdf
702,W7125949996,Explainable Artificial Intelligence Analysis of Transfer Learning Models for Alzheimer’s Disease MRI Classification,2026,Journal of Information Technology and Cyber Security,https://jurnal.untag-sby.ac.id/index.php/jitsc/article/download/133060/8170,data/pdfs/W7125949996.pdf
723,W4415701551,Deep Learning for Alzheimer’s Disease Diagnosis from Brain MRI: Review,2025,Journal of Al-Qadisiyah for Computer Science and Mathematics,https://jqcsm.qu.edu.iq/index.php/journalcm/article/download/2429/1124,data/pdfs/W4415701551.pdf
738,W4413436959,An Explainable Web-Based Diagnostic System for Alzheimer’s Disease Using XRAI and Deep Learning on Brain MRI,2025,bioRxiv (Cold Spring Harbor Laboratory),https://www.biorxiv.org/content/biorxiv/early/2025/08/21/2025.08.16.670652.full.pdf,data/pdfs/W4413436959.pdf
746,W4412486871,ConvNeXt-Driven Detection of Alzheimer’s Disease: A Benchmark Study on Expert-Annotated AlzaSet MRI Dataset Across Anatomical Planes,2025,bioRxiv (Cold Spring Harbor Laboratory),https://www.biorxiv.org/content/biorxiv/early/2025/07/16/2025.07.10.664260.full.pdf,data/pdfs/W4412486871.pdf
470,W4409644699,Peer Review of “Improved Alzheimer Disease Diagnosis With a Machine Learning Approach and Neuroimaging: Case Study Development”,2025,JMIRx Med,https://xmed.jmir.org/2025/1/e73768/PDF,data/pdfs/W4409644699.pdf
719,W4408133501,Explainable AI-driven Deep Learning for Neurological Disease Diagnosis using MRI: A systematic review and future directions,2025,International Journal of Science and Research Archive,https://journalijsra.com/sites/default/files/fulltext_pdf/IJSRA-2025-0533.pdf,data/pdfs/W4408133501.pdf
468,W4409816656,Klasifikasi Penyakit Alzheimer Dari Scan Mri Otak Menggunakan Convnext,2024,Jurnal Teknologi Informasi dan Ilmu Komputer,https://jtiik.ub.ac.id/index.php/jtiik/article/download/8117/1358,data/pdfs/W4409816656.pdf
703,W4404509804,A novel interpretative deep neural network with Grad-CAM’s heatmap for the early diagnosis of Alzheimer’s disease,2024,Theoretical and Natural Science,https://tns.ewapub.com/article/view/17082.pdf,data/pdfs/W4404509804.pdf
478,W4396647189,Alzheimer Hastalığının Teşhisinde Görüntü Dönüştürücü (Vision Transformer) Yaklaşımı: Yenilikçi Bir İnceleme,2024,Fırat Üniversitesi Mühendislik Bilimleri Dergisi,https://dergipark.org.tr/tr/download/article-file/3626522,data/pdfs/W4396647189.pdf
